date,index_code,index_name,open,high,low,close,ohlc_source,ohlc_available,volume,turnover_value,transactions,turnover_source,volume_available
20250606,TWSE,TAIEX,21637.77,21702.46,21606.7,21660.66,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,5283685603.0,306326887550.0,2093692.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250609,TWSE,TAIEX,21773.45,21866.27,21717.52,21790.29,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,5424065394.0,307755303958.0,2073874.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250610,TWSE,TAIEX,21921.24,22294.86,21921.24,22242.14,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6797923817.0,402770551130.0,2637127.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250611,TWSE,TAIEX,22376.37,22470.1,22294.6,22470.1,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6677404614.0,411974082607.0,2544038.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250612,TWSE,TAIEX,22362.67,22390.17,22253.64,22287.82,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,5845048888.0,350086370163.0,2174517.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250613,TWSE,TAIEX,22215.5,22228.01,21984.36,22072.95,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6908522212.0,374682954150.0,2556297.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250616,TWSE,TAIEX,22058.57,22094.6,21936.38,22049.9,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,5524506597.0,298283417109.0,1977348.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250617,TWSE,TAIEX,22172.59,22331.69,22118.46,22211.59,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6125208525.0,374245537952.0,2318537.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250618,TWSE,TAIEX,22135.83,22370.25,22104.68,22356.73,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6399812298.0,394797009579.0,2572872.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250619,TWSE,TAIEX,22238.1,22249.4,21973.04,22003.5,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,5689009009.0,337907299094.0,2549579.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250620,TWSE,TAIEX,21960.51,22089.48,21779.55,22045.74,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6862237230.0,463891770965.0,2427976.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250623,TWSE,TAIEX,21750.7,21801.32,21551.58,21732.02,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,5617706428.0,314404805401.0,2230655.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250624,TWSE,TAIEX,22001.48,22201.05,22001.48,22188.76,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,7011455635.0,401630916668.0,2352155.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250625,TWSE,TAIEX,22341.87,22444.51,22284.52,22430.61,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6335015793.0,401074986062.0,2303648.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250626,TWSE,TAIEX,22425.39,22587.67,22391.27,22492.34,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6410607751.0,399984776279.0,2320884.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250627,TWSE,TAIEX,22503.85,22580.08,22388.59,22580.08,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,6064087692.0,374841846059.0,2202173.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250630,TWSE,TAIEX,22508.33,22558.95,22256.02,22256.02,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250601&response=json,True,5791190538.0,365764595737.0,2137192.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250601&response=json,True
20250701,TWSE,TAIEX,22419.74,22730.76,22401.58,22553.72,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,6415082209.0,421991169974.0,2419634.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250702,TWSE,TAIEX,22463.55,22577.74,22396.26,22577.74,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5101662453.0,304435099272.0,1886936.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250703,TWSE,TAIEX,22707.41,22816.2,22700.86,22712.97,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,6029111627.0,383825214993.0,2297217.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250704,TWSE,TAIEX,22756.55,22842.75,22500.97,22547.5,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5632671624.0,331133814557.0,2299611.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250707,TWSE,TAIEX,22550.14,22550.5,22294.11,22428.72,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,4962856527.0,269071472316.0,1893701.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250708,TWSE,TAIEX,22375.65,22375.65,22190.46,22362.27,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5407011400.0,282705631857.0,1893276.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250709,TWSE,TAIEX,22253.17,22527.01,22211.1,22527.01,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5646619850.0,322528415208.0,1950287.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250710,TWSE,TAIEX,22566.51,22699.29,22513.35,22693.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5553213493.0,327393549950.0,2052227.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250711,TWSE,TAIEX,22602.81,22770.01,22601.95,22751.03,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,7092180625.0,337982404672.0,2082425.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250714,TWSE,TAIEX,22679.18,22735.23,22525.66,22614.97,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,4853105700.0,281512623505.0,1961983.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250715,TWSE,TAIEX,22618.43,22888.23,22588.26,22835.94,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5429807871.0,319870598000.0,2057874.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250716,TWSE,TAIEX,22967.51,23106.43,22923.12,23042.9,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,6375009305.0,391295025263.0,2411559.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250717,TWSE,TAIEX,23042.97,23159.54,22923.37,23113.28,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5826064387.0,343559779087.0,2169033.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250718,TWSE,TAIEX,23345.72,23468.21,23276.02,23383.13,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,6130525974.0,381297826285.0,2310585.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250721,TWSE,TAIEX,23314.29,23403.83,23243.79,23340.56,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5279612934.0,316345580296.0,2190361.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250722,TWSE,TAIEX,23301.66,23486.08,22985.9,22987.92,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,6889507061.0,449009636028.0,3001519.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250723,TWSE,TAIEX,23063.57,23318.67,23063.57,23318.67,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,6238239859.0,360908872117.0,2365878.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250724,TWSE,TAIEX,23373.67,23455.09,23295.31,23373.73,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,6322628546.0,348331144582.0,2411078.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250725,TWSE,TAIEX,23454.59,23485.56,23308.45,23364.38,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5964609783.0,302559239716.0,2167929.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250728,TWSE,TAIEX,23477.1,23564.44,23350.73,23412.98,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,5994460798.0,323398574763.0,2298780.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250729,TWSE,TAIEX,23414.36,23422.17,23094.67,23201.52,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,6685041420.0,390574563588.0,2733427.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250730,TWSE,TAIEX,23288.72,23461.72,23264.64,23461.72,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,6095108673.0,336226659269.0,2365399.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250731,TWSE,TAIEX,23523.59,23631.11,23454.44,23542.52,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250701&response=json,True,7079439551.0,412096428336.0,2784711.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250701&response=json,True
20250801,TWSE,TAIEX,23318.37,23484.21,23168.27,23434.38,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,6950284768.0,404788588802.0,2763182.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250804,TWSE,TAIEX,23260.18,23378.94,23151.65,23378.94,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,6547254437.0,339596557905.0,2625345.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250805,TWSE,TAIEX,23498.4,23671.84,23498.4,23660.59,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,6610002920.0,380074357026.0,2692247.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250806,TWSE,TAIEX,23443.36,23557.49,23433.53,23447.36,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,6009196963.0,361183155977.0,2656062.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250807,TWSE,TAIEX,23717.35,24050.54,23717.35,24003.77,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7106666762.0,467380441728.0,3040546.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250808,TWSE,TAIEX,24026.65,24131.46,23967.99,24021.26,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7010275195.0,432109965420.0,2993172.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250811,TWSE,TAIEX,23980.39,24249.05,23887.25,24135.5,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7230198655.0,437210225957.0,3128381.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250812,TWSE,TAIEX,24182.84,24263.92,24065.43,24158.36,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7513604403.0,430747663190.0,3084639.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250813,TWSE,TAIEX,24232.04,24406.94,24172.19,24370.02,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,8864976375.0,573873489672.0,3774478.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250814,TWSE,TAIEX,24258.5,24389.51,24198.88,24238.1,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7941972349.0,486603622585.0,3315382.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250815,TWSE,TAIEX,24266.23,24385.56,24164.43,24334.48,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7913302231.0,454217776031.0,3456133.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250818,TWSE,TAIEX,24272.55,24515.65,24257.3,24482.52,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,8459665044.0,457868280041.0,3623467.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250819,TWSE,TAIEX,24493.92,24551.42,24324.29,24353.5,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,8279842992.0,477889208524.0,3599780.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250820,TWSE,TAIEX,24309.27,24309.27,23620.24,23625.44,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,8611743600.0,572237896405.0,4440609.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250821,TWSE,TAIEX,23739.83,24011.5,23739.83,23962.13,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,6990398614.0,420673855060.0,2970148.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250822,TWSE,TAIEX,24033.02,24071.65,23764.47,23764.47,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,6571719689.0,369732364563.0,2924150.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250825,TWSE,TAIEX,24108.81,24362.02,24108.75,24277.38,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7201907890.0,431825644540.0,3018636.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250826,TWSE,TAIEX,24237.36,24382.42,24113.03,24305.1,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,8259451660.0,532063118603.0,3221950.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250827,TWSE,TAIEX,24449.81,24539.88,24410.08,24519.9,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7675360712.0,467302614203.0,3273312.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250828,TWSE,TAIEX,24468.12,24502.37,24236.45,24236.45,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7619400963.0,449197099212.0,3361480.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250829,TWSE,TAIEX,24438.03,24570.15,24233.1,24233.1,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250801&response=json,True,7716714041.0,478348167874.0,3386334.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250801&response=json,True
20250901,TWSE,TAIEX,24143.37,24312.83,23885.41,24071.73,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,7882519521.0,522538354934.0,3994537.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250902,TWSE,TAIEX,24113.9,24295.03,23890.33,24016.78,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,6868073676.0,420249878093.0,3133277.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250903,TWSE,TAIEX,24036.88,24103.23,23925.49,24100.3,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,6215237843.0,375154827165.0,2825606.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250904,TWSE,TAIEX,24235.27,24389.35,24168.16,24179.85,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,7455297262.0,450547881333.0,3277050.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250905,TWSE,TAIEX,24244.26,24494.58,24244.26,24494.58,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,6973379276.0,426569974111.0,3089868.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250908,TWSE,TAIEX,24610.85,24729.96,24547.38,24547.38,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,7768998687.0,443185374596.0,3241448.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250909,TWSE,TAIEX,24650.46,24880.07,24650.46,24855.18,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,8091742979.0,512534389842.0,3429591.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250910,TWSE,TAIEX,25032.88,25272.23,25032.88,25192.59,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,8693632992.0,540470187649.0,3674708.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250911,TWSE,TAIEX,25509.3,25541.44,25174.13,25215.71,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,9553641157.0,609494103234.0,4224556.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250912,TWSE,TAIEX,25349.7,25492.28,25349.7,25474.64,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,7830621434.0,495051339127.0,3399552.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250915,TWSE,TAIEX,25494.1,25519.94,25284.17,25357.16,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,6958333955.0,407891369036.0,3179132.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250916,TWSE,TAIEX,25335.46,25664.81,25335.46,25629.64,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,7560459055.0,455107630117.0,3183247.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250917,TWSE,TAIEX,25543.91,25632.07,25422.96,25438.25,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,7849906030.0,439687060953.0,3344507.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250918,TWSE,TAIEX,25543.17,25769.36,25475.25,25769.36,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,8339290249.0,467374300986.0,3371322.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250919,TWSE,TAIEX,25794.66,25864.01,25578.37,25578.37,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,9787714693.0,619694769912.0,3620290.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250922,TWSE,TAIEX,25599.6,25887.69,25599.6,25880.6,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,7847993700.0,482061403631.0,3364352.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250923,TWSE,TAIEX,26121.0,26307.3,26041.69,26247.37,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,8950246446.0,547004847440.0,3683215.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250924,TWSE,TAIEX,26389.16,26394.03,26045.47,26196.73,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,7897848080.0,515187636594.0,3460483.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250925,TWSE,TAIEX,26067.97,26247.85,26023.85,26023.85,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,8846470892.0,503204151623.0,3716116.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250926,TWSE,TAIEX,25998.28,25998.28,25469.04,25580.32,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,8334201118.0,500052396638.0,4019744.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20250930,TWSE,TAIEX,25738.31,25975.84,25738.31,25820.54,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20250901&response=json,True,6699602406.0,455296213373.0,2736444.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20250901&response=json,True
20251001,TWSE,TAIEX,26078.29,26325.79,25982.91,25982.91,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,7679791251.0,468840061902.0,3129297.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251002,TWSE,TAIEX,26392.31,26489.79,26330.25,26378.39,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,8085314896.0,506683446386.0,3240734.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251003,TWSE,TAIEX,26435.1,26761.06,26410.03,26761.06,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,7784825692.0,480095576070.0,3218063.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251007,TWSE,TAIEX,27029.28,27301.42,27017.08,27211.95,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,9348656371.0,575780610445.0,3811647.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251008,TWSE,TAIEX,26999.82,27110.43,26883.99,27063.68,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,8261189883.0,471275287964.0,3551145.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251009,TWSE,TAIEX,27301.61,27463.12,27253.07,27301.92,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,9444331803.0,582670484489.0,3900659.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251013,TWSE,TAIEX,26762.6,26965.72,26470.44,26923.42,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,10191083804.0,608460235868.0,4675496.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251014,TWSE,TAIEX,27282.1,27507.16,26764.06,26793.15,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,12066540173.0,709086353790.0,5032547.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251015,TWSE,TAIEX,26911.05,27275.71,26773.15,27275.71,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,8387861014.0,521429411299.0,3394353.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251016,TWSE,TAIEX,27337.32,27732.78,27337.32,27647.87,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,9035460141.0,565481652363.0,3459021.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251017,TWSE,TAIEX,27399.91,27513.09,27302.37,27302.37,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,8962849575.0,556452817043.0,3811384.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
20251020,TWSE,TAIEX,27480.44,27768.27,27412.45,27688.63,https://www.twse.com.tw/rwd/zh/TAIEX/MI_5MINS_HIST?date=20251001&response=json,True,8045886081.0,498961206376.0,3374485.0,https://www.twse.com.tw/rwd/zh/afterTrading/FMTQIK?date=20251001&response=json,True
