signal_id,signal_date,stock_id,stock_name,category,score,rank,priority,sector,sub_theme,tdcc_status,warrant_status,close_at_signal,benchmark_index,market_regime,is_construction_recognition,recognition_type,revenue_signal_type,updated_at,available_days_after_signal,break_high_after_signal,failed_breakout,gap_up_failed,volume_follow_through,close_d1,return_d1,max_high_d1,mfe_d1,max_drawdown_d1,mae_d1,close_d2,return_d2,max_high_d2,mfe_d2,max_drawdown_d2,mae_d2,close_d5,return_d5,max_high_d5,mfe_d5,max_drawdown_d5,mae_d5,close_d10,return_d10,max_high_d10,mfe_d10,max_drawdown_d10,mae_d10,close_d20,return_d20,max_high_d20,mfe_d20,max_drawdown_d20,mae_d20,hit_3pct_d5,hit_5pct_d10,hit_10pct_d20,twse_close_d1,twse_return_d1,relative_return_vs_twse_d1,twse_close_d2,twse_return_d2,relative_return_vs_twse_d2,twse_close_d5,twse_return_d5,relative_return_vs_twse_d5,twse_close_d10,twse_return_d10,relative_return_vs_twse_d10,twse_close_d20,twse_return_d20,relative_return_vs_twse_d20,tpex_close_d1,tpex_return_d1,relative_return_vs_tpex_d1,tpex_close_d2,tpex_return_d2,relative_return_vs_tpex_d2,tpex_close_d5,tpex_return_d5,relative_return_vs_tpex_d5,tpex_close_d10,tpex_return_d10,relative_return_vs_tpex_d10,tpex_close_d20,tpex_return_d20,relative_return_vs_tpex_d20,relative_return_vs_benchmark_d1,relative_return_vs_benchmark_d2,relative_return_vs_benchmark_d5,relative_return_vs_benchmark_d10,relative_return_vs_benchmark_d20
20260523_2520_revenue_pullback,20260523,2520,冠德,revenue_pullback,63.0,,,,,distribution_warning,no_signal,30.45,unknown,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2537_revenue_pullback,20260523,2537,聯上發,revenue_pullback,84.0,,,,,strong_accumulation,,9.57,unknown,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2542_revenue_pullback,20260523,2542,興富發,revenue_pullback,70.0,,,,,strong_accumulation,no_signal,43.2,unknown,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2548_revenue_pullback,20260523,2548,華固,revenue_pullback,70.0,,,,,distribution_warning,no_signal,123.5,unknown,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2606_revenue_pullback,20260523,2606,裕民,revenue_pullback,55.0,,,,,strong_accumulation,no_signal,65.4,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2637_revenue_pullback,20260523,2637,慧洋-KY,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,71.2,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2646_revenue_pullback,20260523,2646,星宇航空,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,20.45,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2812_revenue_pullback,20260523,2812,台中銀,revenue_pullback,63.0,,,,,distribution_warning,,18.95,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2838_revenue_pullback,20260523,2838,聯邦銀,revenue_pullback,63.0,,,,,distribution_warning,,20.15,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2845_revenue_pullback,20260523,2845,遠東銀,revenue_pullback,55.0,,,,,distribution_warning,no_signal,12.1,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2851_revenue_pullback,20260523,2851,中再保,revenue_pullback,63.0,,,,,mild_accumulation,,34.8,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2855_revenue_pullback,20260523,2855,統一證,revenue_pullback,84.0,,,,,distribution_warning,,40.75,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2867_revenue_pullback,20260523,2867,三商壽,revenue_pullback,70.0,,,,,strong_accumulation,no_signal,7.63,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2880_revenue_pullback,20260523,2880,華南金,revenue_pullback,82.0,,,,,distribution_warning,no_signal,31.95,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2881_revenue_pullback,20260523,2881,富邦金,revenue_pullback,70.0,,,,,strong_accumulation,no_signal,95.1,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:54 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2882_revenue_pullback,20260523,2882,國泰金,revenue_pullback,70.0,,,,,mild_accumulation,no_signal,79.7,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2883_revenue_pullback,20260523,2883,凱基金,revenue_pullback,70.0,,,,,strong_accumulation,no_signal,21.7,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2884_revenue_pullback,20260523,2884,玉山金,revenue_pullback,55.0,,,,,distribution_warning,no_signal,31.3,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2885_revenue_pullback,20260523,2885,元大金,revenue_pullback,70.0,,,,,mild_accumulation,no_signal,55.1,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2886_revenue_pullback,20260523,2886,兆豐金,revenue_pullback,63.0,,,,,mild_accumulation,no_signal,39.9,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2889_revenue_pullback,20260523,2889,國票金,revenue_pullback,70.0,,,,,distribution_warning,no_signal,14.65,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2890_revenue_pullback,20260523,2890,永豐金,revenue_pullback,82.0,,,,,distribution_warning,no_signal,29.1,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2891_revenue_pullback,20260523,2891,中信金,revenue_pullback,70.0,,,,,mild_accumulation,no_signal,57.6,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2892_revenue_pullback,20260523,2892,第一金,revenue_pullback,69.0,,,,,strong_accumulation,no_signal,27.55,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_2897_revenue_pullback,20260523,2897,王道銀行,revenue_pullback,62.0,,,,,mild_accumulation,,10.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3013_revenue_pullback,20260523,3013,晟銘電,revenue_pullback,55.0,,,,,distribution_warning,no_signal,110.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3017_revenue_pullback,20260523,3017,奇鋐,revenue_pullback,82.0,,,,,distribution_warning,no_signal,2545.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3028_revenue_pullback,20260523,3028,增你強,revenue_pullback,63.0,,,,,mild_accumulation,no_signal,82.3,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3030_revenue_pullback,20260523,3030,德律,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,419.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3044_revenue_pullback,20260523,3044,健鼎,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,490.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3167_revenue_pullback,20260523,3167,大量,revenue_pullback,55.0,,,,,distribution_warning,no_signal,831.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3231_revenue_pullback,20260523,3231,緯創,revenue_pullback,70.0,,,,,distribution_warning,no_signal,144.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3443_revenue_pullback,20260523,3443,創意,revenue_pullback,83.0,,,,,distribution_warning,no_signal,5140.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3528_revenue_pullback,20260523,3528,安馳,revenue_pullback,55.0,,,,,mild_accumulation,,93.8,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3550_revenue_pullback,20260523,3550,聯穎,revenue_pullback,55.0,,,,,mild_accumulation,,21.75,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3706_revenue_pullback,20260523,3706,神達,revenue_pullback,55.0,,,,,distribution_warning,no_signal,87.8,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_3715_revenue_pullback,20260523,3715,定穎投控,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,174.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4142_revenue_pullback,20260523,4142,國光生,revenue_pullback,70.0,,,,,mild_accumulation,no_signal,17.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4306_revenue_pullback,20260523,4306,炎洲,revenue_pullback,55.0,,,,,mild_accumulation,,14.05,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4540_revenue_pullback,20260523,4540,全球傳動,revenue_pullback,55.0,,,,,distribution_warning,,72.6,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4739_revenue_pullback,20260523,4739,康普,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,101.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4934_revenue_pullback,20260523,4934,太極,revenue_pullback,70.0,,,,,mild_accumulation,,17.4,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4949_revenue_pullback,20260523,4949,有成精密,revenue_pullback,62.0,,,,,mild_accumulation,,98.2,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4967_revenue_pullback,20260523,4967,十銓,revenue_pullback,70.0,,,,,distribution_warning,no_signal,270.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_4989_revenue_pullback,20260523,4989,榮科,revenue_pullback,74.0,,,,,distribution_warning,,99.4,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_5284_revenue_pullback,20260523,5284,jpp-KY,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,410.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_5388_revenue_pullback,20260523,5388,中磊,revenue_pullback,70.0,,,,,distribution_warning,no_signal,85.1,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_5880_revenue_pullback,20260523,5880,合庫金,revenue_pullback,63.0,,,,,distribution_warning,no_signal,22.7,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6005_revenue_pullback,20260523,6005,群益證,revenue_pullback,70.0,,,,,mild_accumulation,,31.9,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6108_revenue_pullback,20260523,6108,競國,revenue_pullback,55.0,,,,,distribution_warning,,19.45,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6139_revenue_pullback,20260523,6139,亞翔,revenue_pullback,55.0,,,,,distribution_warning,no_signal,769.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6152_revenue_pullback,20260523,6152,百一,revenue_pullback,63.0,,,,,distribution_warning,,16.1,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6177_revenue_pullback,20260523,6177,達麗,revenue_pullback,84.0,,,,,distribution_warning,no_signal,44.25,unknown,strong_bull,True,營建認列型,營建認列型 / 交屋認列型,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6214_revenue_pullback,20260523,6214,精誠,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,130.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6414_revenue_pullback,20260523,6414,樺漢,revenue_pullback,55.0,,,,,strong_accumulation,no_signal,350.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6426_revenue_pullback,20260523,6426,統新,revenue_pullback,55.0,,,,,mild_accumulation,,268.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6438_revenue_pullback,20260523,6438,迅得,revenue_pullback,55.0,,,,,mild_accumulation,no_signal,169.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6446_revenue_pullback,20260523,6446,藥華藥,revenue_pullback,55.0,,,,,strong_accumulation,,810.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6531_revenue_pullback,20260523,6531,愛普*,revenue_pullback,70.0,,,,,distribution_warning,no_signal,963.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6533_revenue_pullback,20260523,6533,晶心科,revenue_pullback,69.0,,,,,distribution_warning,no_signal,240.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6669_revenue_pullback,20260523,6669,緯穎,revenue_pullback,55.0,,,,,distribution_warning,no_signal,5525.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6672_revenue_pullback,20260523,6672,騰輝電子-KY,revenue_pullback,69.0,,,,,mild_accumulation,no_signal,193.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6753_revenue_pullback,20260523,6753,龍德造船,revenue_pullback,67.0,,,,,distribution_warning,no_signal,126.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6757_revenue_pullback,20260523,6757,台灣虎航,revenue_pullback,55.0,,,,,distribution_warning,no_signal,54.1,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:55 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6770_revenue_pullback,20260523,6770,力積電,revenue_pullback,55.0,,,,,distribution_warning,no_signal,63.8,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:56 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6830_revenue_pullback,20260523,6830,汎銓,revenue_pullback,62.0,,,,,mild_accumulation,no_signal,716.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:56 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_6901_revenue_pullback,20260523,6901,鑽石投資,revenue_pullback,70.0,,,,,distribution_warning,,14.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:56 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_7780_revenue_pullback,20260523,7780,大研生醫*,revenue_pullback,62.0,,,,,distribution_warning,no_signal,18.5,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:56 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8021_revenue_pullback,20260523,8021,尖點,revenue_pullback,70.0,,,,,mild_accumulation,,422.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:56 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8046_revenue_pullback,20260523,8046,南電,revenue_pullback,62.0,,,,,distribution_warning,no_signal,934.0,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:56 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20260523_8070_revenue_pullback,20260523,8070,長華*,revenue_pullback,69.0,,,,,strong_accumulation,no_signal,44.9,unknown,strong_bull,False,,出貨型營收 / 其他,2026-05-23 22:40:56 Asia/Taipei,0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
