stock_id,stock_name,market,rows,start_date,end_date,latest_close,latest_volume,file_path,raw_url
7236,雷科元富58購01,otc,1,20250407,20250407,1.34,706000.0,data/stock_price_history/7236.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7236.csv
7238,中光電國票57售03,otc,1,20250407,20250407,0.65,28000.0,data/stock_price_history/7238.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7238.csv
7240,家登統一59購01,otc,1,20250407,20250407,0.21,30000.0,data/stock_price_history/7240.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7240.csv
7241,能率統一59購01,otc,1,20250407,20250407,0.5,12000.0,data/stock_price_history/7241.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7241.csv
7242,前鼎統一59購01,otc,1,20250407,20250407,1.2,10000.0,data/stock_price_history/7242.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7242.csv
7243,聰泰統一59購01,otc,1,20250407,20250407,0.35,133000.0,data/stock_price_history/7243.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7243.csv
7246,昇達科統一59購02,otc,1,20250407,20250407,7.15,3000.0,data/stock_price_history/7246.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7246.csv
7247,晶宏統一57購01,otc,1,20250407,20250407,0.11,1000.0,data/stock_price_history/7247.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7247.csv
7248,信驊群益5B售01,otc,1,20250407,20250407,0.03,17000.0,data/stock_price_history/7248.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7248.csv
7249,鈊象統一5A購01,otc,1,20250407,20250407,0.14,75000.0,data/stock_price_history/7249.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7249.csv
7250,雙鴻國票56售01,otc,1,20250407,20250407,0.07,20000.0,data/stock_price_history/7250.csv,https://raw.githubusercontent.com/LeoChen0727/tdcc-weekly-report/main/data/stock_price_history/7250.csv
