signal_date,stock_id,stock_name,theme_name,theme_final_status,theme_status_group,candidate_source_type,candidate_line_group,candidate_line,two_line_overlap_flag,presentation_priority,model_score,tdcc_status,warrant_flow_signal,volume_ratio,return_20d,repeat_appear_label,volume_breakout_type,volume_breakout_priority,selection_status,volume_attack_bucket,theme_volume_attack_status,is_volume_attack_selected,is_volume_attack_watch,is_volume_attack_failed,created_at,source_files
20260909,6668,中揚光,光電業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,46.0,,,0.74,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6672,騰輝電子-KY,電子零組件業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,call_strong_inflow,1.69,,repeated_but_no_breakout,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6683,雍智科技,半導體業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,54.0,,,1.52,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6706,惠特,光電業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_low_response_watch,營收爆發股價尚未反應,False,A_優先追蹤,18,,no_signal,0.67,0.0,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6715,嘉基,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,45.0,,call_inflow,1.23,,first_seen,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6727,亞泰金屬,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,62.0,,,0.82,,continued_2_3d,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6770,力積電,半導體業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,range_near_high_watch,區間轉強 / 前高挑戰,False,,53.0,,no_signal,0.6,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6789,采鈺,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,55.0,,call_strong_inflow,0.91,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6829,千附精密,半導體業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,,1.58,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6834,天二科技,電子零組件業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,call_inflow,1.76,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,6872,浩宇生醫,生技醫療業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,,,,,,,,3.8649,56.1905,,bottom_volume_attack,A_bottom_volume_attack,selected,bottom_volume_attack,overheated_volume_theme,True,False,False,2026-09-09 19:43:45 Asia/Taipei,volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260909,6907,雅特力-KY,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,70.0,,,1.49,,stale_signal,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260909,7610,聯友金屬-創,綠能環保,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,54.0,,,1.71,,continued_2_3d,,,,,,,,,2026-09-09 19:43:45 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
