review_priority,taxonomy_review_status,stock_id,stock_name,industry,category,decision_priority,decision_score,risk_handling_bucket,effective_primary_theme,effective_secondary_themes,effective_structural_theme_bucket,effective_theme_structural_status,effective_theme_mainstream_label,effective_taxonomy_source,effective_confidence,volume_ratio,return_5d,return_20d,why_selected,downgrade_flags,effective_notes
3,core_ai_related_theme,5469,瀚宇博,電子零組件業,pattern,C_watch_only,37.8,high_momentum_risk_follow,PCB/CCL,PCB;HDI;多層板,pcb_ccl_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,1.9,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.90；距前高=-16.00%；20日漲幅=0.60%；TDCC=distribution_warning；權證=call_strong_inflow,tdcc_distribution_warning|stale_signal,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,6125,廣運,光電業,pattern,D_risk_downgrade,37.8,hard_exclusion,機器人/自動化設備,自動化設備;物流自動化;智慧製造,robotics_automation_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,,,,型態觀察；型態=接近突破型；分類分數=94；TDCC=distribution_warning,tdcc_distribution_warning|repeated_but_no_breakout|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,2408,南亞科,半導體業,pullback_rebound,C_watch_only,37.6,high_momentum_risk_follow,記憶體/HBM,DRAM;記憶體,memory_hbm_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,1.42,,,回檔後短線轉強；分類分數=63；量比=1.42；距前高=-8.22%；20日漲幅=36.71%；TDCC=strong_accumulation；權證=mixed_flow,continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30,記憶體族群
3,core_ai_related_theme,6152,百一,通信網路業,revenue_pullback,D_risk_downgrade,37.6,hard_exclusion,低軌衛星,射頻;微波;通訊模組,low_earth_orbit_satellite_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,0.77,,,營收成長股價回檔；分類分數=63；量比=0.77；距前高=-32.43%；20日漲幅=6.76%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,6414,樺漢,電腦及週邊設備業,pattern,D_risk_downgrade,37.4,hard_exclusion,機器人/工業電腦,工業電腦;邊緣AI;自動化,robotics_ipc_edge_ai_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,,,,型態觀察；型態=已突破但未過熱；分類分數=92；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,6239,力成,半導體業,true_breakout,C_watch_only,36.8,high_momentum_risk_follow,記憶體封測,記憶體封測;Flash;DRAM,memory_packaging_testing_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,2.72,,,嚴格突破；型態=breakout_confirmed / true_breakout；分類分數=79；量比=2.72；距前高=1.13%；20日漲幅=60.31%；TDCC=distribution_warning；權證=mixed_flow,tdcc_distribution_warning|continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,2451,創見,半導體業,pattern,C_watch_only,36.4,high_momentum_risk_follow,記憶體/HBM,記憶體模組;工控儲存,memory_hbm_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,,,,型態觀察；型態=預備發動型；分類分數=72；TDCC=distribution_warning；權證=call_put_bullish,tdcc_distribution_warning|repeated_but_no_breakout,記憶體模組觀察
3,core_ai_related_theme,3443,創意,半導體業,revenue_pullback,D_risk_downgrade,36.0,hard_exclusion,ASIC/先進製程,ASIC;先進製程;AI晶片,asic_advanced_process_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,1.38,,,營收成長股價回檔；分類分數=55；量比=1.38；距前高=-22.86%；20日漲幅=-2.03%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,ASIC/先進製程觀察
3,core_ai_related_theme,6108,競國,電子零組件業,revenue_pullback,D_risk_downgrade,36.0,hard_exclusion,PCB/CCL,PCB;多層板,pcb_ccl_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,1.18,,,營收成長股價回檔；分類分數=55；量比=1.18；距前高=-16.74%；20日漲幅=6.05%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,6669,緯穎,電腦及週邊設備業,revenue_pullback,D_risk_downgrade,35.0,hard_exclusion,AI伺服器,AI伺服器;伺服器代工,ai_server_ipc_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,0.93,,,營收成長股價回檔；分類分數=55；量比=0.93；距前高=-15.82%；20日漲幅=1.85%；TDCC=distribution_warning；權證=put_inflow,tdcc_distribution_warning|stale_signal,AI伺服器主流供應鏈
3,core_ai_related_theme,2449,京元電子,半導體業,pattern,C_watch_only,34.8,high_momentum_risk_follow,AI晶片測試,晶圓測試;AI晶片;高速測試,ai_chip_testing_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,1.59,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.59；距前高=-12.21%；20日漲幅=-3.76%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,1303,南亞,塑膠工業,pattern,C_watch_only,34.8,high_momentum_risk_follow,玻纖布/CCL,PCB上游材料;塑膠;玻纖布,glass_fiber_ccl_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,1.23,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.23；距前高=-10.84%；20日漲幅=2.38%；TDCC=distribution_warning；權證=call_inflow,tdcc_distribution_warning|stale_signal,族群優先於官方產業；南亞可歸玻纖布/CCL題材
3,core_ai_related_theme,6139,亞翔,其他電子業,pattern,C_watch_only,34.8,high_momentum_risk_follow,半導體設備/材料,無塵室;廠務工程;半導體工程,semiconductor_equipment_material_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,0.96,,,型態觀察；型態=platform_right_side；分類分數=54；量比=0.96；距前高=-9.50%；20日漲幅=11.08%；TDCC=distribution_warning；權證=call_inflow,tdcc_distribution_warning|stale_signal,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,3231,緯創,電腦及週邊設備業,pattern,C_watch_only,33.8,high_momentum_risk_follow,AI伺服器,AI伺服器;伺服器代工,ai_server_ipc_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,0.81,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.81；距前高=-3.99%；20日漲幅=2.85%；TDCC=distribution_warning；權證=call_inflow,tdcc_distribution_warning|stale_signal,AI伺服器主流供應鏈
3,core_ai_related_theme,4967,十銓,半導體業,pattern,C_watch_only,32.8,high_momentum_risk_follow,記憶體/HBM,記憶體模組;SSD,memory_hbm_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,1.04,,,型態觀察；型態=pullback_right_side；分類分數=54；量比=1.04；距前高=-16.25%；20日漲幅=-4.92%；TDCC=distribution_warning；權證=call_put_bullish,tdcc_distribution_warning|stale_signal,記憶體模組觀察
3,core_ai_related_theme,5388,中磊,通信網路業,pattern,C_watch_only,32.8,high_momentum_risk_follow,低軌衛星,網通設備;地面接收;衛星通訊,low_earth_orbit_satellite_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,0.78,,,型態觀察；型態=base_building；分類分數=54；量比=0.78；距前高=-5.04%；20日漲幅=9.01%；TDCC=distribution_warning；權證=call_strong_inflow,tdcc_distribution_warning|stale_signal,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,8261,富鼎,半導體業,pattern,C_watch_only,31.8,high_momentum_risk_follow,半導體,IC設計;晶圓代工;化合物半導體;通路,semiconductor_theme,core_mainstream_theme,mainstream_growth_theme,company_theme_mapping_auto,medium,1.63,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.63；距前高=-10.59%；20日漲幅=59.00%；TDCC=mild_accumulation；權證=no_signal,continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20,auto mapped from theme_tags=power_discrete_theme;MOSFET;power discrete
3,core_ai_related_theme,3013,晟銘電,電腦及週邊設備業,pattern,D_risk_downgrade,31.8,hard_exclusion,AI伺服器/機殼,伺服器機殼;機構件;AI伺服器,ai_server_mechanical_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,1.02,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.02；距前高=-6.75%；20日漲幅=10.33%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,1802,台玻,玻璃陶瓷,pattern,D_risk_downgrade,30.8,hard_exclusion,玻纖布/CCL,PCB上游材料;玻纖布,glass_fiber_ccl_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,1.25,,,型態觀察；型態=platform_right_side；分類分數=54；量比=1.25；距前高=-13.30%；20日漲幅=6.34%；TDCC=distribution_warning；權證=put_inflow,tdcc_distribution_warning|stale_signal,族群優先於官方產業；台玻可歸玻纖布/CCL題材
3,core_ai_related_theme,3017,奇鋐,電腦及週邊設備業,pattern,D_risk_downgrade,30.8,hard_exclusion,散熱,散熱模組;AI伺服器散熱,thermal_solution_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,0.84,,,型態觀察；型態=early_entry_watch；分類分數=54；量比=0.84；距前高=-14.29%；20日漲幅=-10.57%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,AI散熱主流供應鏈
3,core_ai_related_theme,4571,鈞興-KY,電機機械,pattern,C_watch_only,29.6,high_momentum_risk_follow,機器人/精密傳動,齒輪;傳動,robotics_precision_motion_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,0.75,,,型態觀察；型態=pullback_entry_zone；分類分數=53；量比=0.75；距前高=-12.22%；20日漲幅=9.28%；TDCC=distribution_warning；權證=call_inflow,tdcc_distribution_warning|stale_signal,機器人精密傳動觀察
3,core_ai_related_theme,2408,南亞科,半導體業,pattern,D_risk_downgrade,28.0,hard_exclusion,記憶體/HBM,DRAM;記憶體,memory_hbm_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,,,,型態觀察；型態=已突破但未過熱；分類分數=102；TDCC=distribution_warning；權證=mixed_flow,tdcc_distribution_warning|continued_overheated,記憶體族群
3,core_ai_related_theme,6239,力成,半導體業,pattern,D_risk_downgrade,28.0,hard_exclusion,記憶體封測,記憶體封測;Flash;DRAM,memory_packaging_testing_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,,,,型態觀察；型態=接近突破型；分類分數=116；TDCC=distribution_warning；權證=mixed_flow,tdcc_distribution_warning|continued_overheated,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,3605,宏致,電子零組件業,pattern,C_watch_only,26.0,high_momentum_risk_follow,高速傳輸/連接器,連接器;車用;高速傳輸,high_speed_interconnect_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,0.9,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.90；距前高=-14.71%；20日漲幅=-8.74%；TDCC=distribution_warning；權證=call_strong_inflow,tdcc_distribution_warning|stale_signal,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,3023,信邦,電子零組件業,pattern,D_risk_downgrade,24.6,hard_exclusion,高速傳輸/連接器,連接器;線束;工業應用,high_speed_interconnect_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,0.62,,,型態觀察；型態=pullback_entry_zone；分類分數=43；量比=0.62；距前高=-6.35%；20日漲幅=4.85%；TDCC=distribution_warning；權證=no_signal,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,連接器觀察
3,core_ai_related_theme,6153,嘉聯益,電子零組件業,pattern,D_risk_downgrade,23.0,hard_exclusion,FPC/軟板,軟板;FPC;消費電子,fpc_flexible_pcb_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,1.15,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=1.15；距前高=-19.27%；20日漲幅=-2.22%；TDCC=distribution_warning,tdcc_distribution_warning|stale_signal|stale_no_warrant_no_breakout,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,2472,立隆電,電子零組件業,true_breakout,C_watch_only,22.2,high_momentum_risk_follow,被動元件,電容;鋁質電容;被動元件,passive_component_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,medium,0.66,,,嚴格突破；型態=breakout_confirmed / true_breakout；分類分數=61；量比=0.66；距前高=9.93%；20日漲幅=101.63%；TDCC=distribution_warning；權證=call_inflow,tdcc_distribution_warning|continued_overheated|catalyst_overheated|price_reaction_overheated|return_20d_gt_30|distance_ma20_gt_20,market theme taxonomy expansion; market theme overrides exchange industry
3,core_ai_related_theme,6669,緯穎,電腦及週邊設備業,pattern,D_risk_downgrade,22.0,hard_exclusion,AI伺服器,AI伺服器;伺服器代工,ai_server_ipc_theme,core_mainstream_theme,mainstream_growth_theme,manual_theme_taxonomy,high,0.93,,,型態觀察；型態=pullback_entry_zone；分類分數=35；量比=0.93；距前高=-15.82%；20日漲幅=1.85%；TDCC=distribution_warning；權證=put_inflow,tdcc_distribution_warning|stale_signal,AI伺服器主流供應鏈
4,industry_non_mainstream_only,1339,昭輝,汽車工業,true_breakout,B_confirm_needed,100.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,5.55,,,嚴格突破；型態=breakout_confirmed / true_breakout；分類分數=147；量比=5.55；距前高=0.11%；20日漲幅=11.43%；TDCC=strong_accumulation,non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,8454,富邦媒,數位雲端,true_breakout,B_confirm_needed,100.0,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_single_name,,,2.88,,,嚴格突破；型態=breakout_confirmed / true_breakout；分類分數=136；量比=2.88；距前高=2.44%；20日漲幅=19.32%；TDCC=mild_accumulation,non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,6005,群益證,金融保險業,true_breakout,C_watch_only,85.4,hard_exclusion,,,,non_mainstream_theme,non_mainstream_flow_active,,,1.52,,,嚴格突破；型態=breakout_confirmed / true_breakout；分類分數=92；量比=1.52；距前高=2.13%；20日漲幅=24.14%；TDCC=mild_accumulation,false_breakout_risk,
4,industry_non_mainstream_only,1455,集盛,紡織纖維,range_rebound,B_confirm_needed,84.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,3.09,,,區間內轉強 / 挑戰前高觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=69；量比=3.09；距前高=-10.31%；20日漲幅=6.43%；TDCC=mild_accumulation,non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,2618,長榮航,航運業,range_rebound,B_confirm_needed,84.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_flow_active,,,2.1,,,區間內轉強 / 挑戰前高觀察；型態=neckline_challenge；分類分數=69；量比=2.10；距前高=-2.49%；20日漲幅=4.44%；TDCC=strong_accumulation；權證=call_inflow,non_ai_non_mainstream_cap,
4,industry_non_mainstream_only,1522,堤維西,汽車工業,range_rebound,C_watch_only,80.8,non_mainstream_observe_only,,,,non_mainstream_theme,non_mainstream_overheated,,,2.31,,,區間內轉強 / 挑戰前高觀察；型態=neckline/platform breakout; upgrade only when risk checks pass；分類分數=69；量比=2.31；距前高=-25.91%；20日漲幅=1.45%；TDCC=mild_accumulation；權證=no_signal,repeated_but_no_breakout|non_ai_non_mainstream_cap,
