rule_name,volume_ratio_threshold,min_signal_return_pct,horizon,selected_stock_days,selected_stocks,mature_count,sample_status,close_win_rate_pct,avg_close_return_pct,median_close_return_pct,avg_mfe_pct,median_mfe_pct,avg_mae_pct,median_mae_pct,hit_rate_high_ge_5pct,close_hit_rate_ge_5pct,hit_rate_high_ge_10pct,close_hit_rate_ge_10pct,hit_rate_high_ge_20pct,close_hit_rate_ge_20pct
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+16,10673,1693,9766,ok,44.83,3.02,-1.59,16.4,9.82,-10.19,-9.18,67.38,32.57,49.13,24.31,27.83,14.31
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+17,10673,1693,9747,ok,44.89,3.25,-1.67,17.05,10.0,-10.4,-9.39,68.28,32.76,50.12,25.01,29.01,15.06
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+18,10673,1693,9699,ok,44.61,3.5,-1.67,17.7,10.35,-10.58,-9.56,69.16,33.28,51.22,25.2,29.9,15.43
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+19,10673,1693,9612,ok,44.99,3.74,-1.66,18.44,10.78,-10.75,-9.69,70.03,33.61,52.38,25.54,31.13,16.13
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+2,10673,1693,10626,ok,39.46,-0.51,-1.43,4.93,3.45,-4.93,-4.22,38.79,18.61,14.41,7.87,0.92,0.55
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+20,10673,1693,9550,ok,45.17,4.07,-1.58,19.11,11.16,-10.9,-9.85,70.83,34.42,53.31,26.51,32.12,16.77
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+3,10673,1693,10606,ok,39.92,-0.37,-1.56,6.33,4.22,-5.85,-5.0,44.73,20.74,21.72,11.16,5.69,3.37
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+4,10673,1693,10558,ok,39.67,-0.25,-1.93,7.44,4.79,-6.53,-5.65,48.73,22.66,26.31,13.04,8.07,4.31
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+5,10673,1693,10499,ok,40.09,-0.16,-2.0,8.35,5.37,-7.08,-6.13,51.84,23.24,29.63,14.17,10.54,5.37
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+6,10673,1693,10445,ok,40.66,0.15,-1.97,9.21,5.88,-7.52,-6.56,54.47,24.98,32.57,15.77,12.56,6.31
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+7,10673,1693,10321,ok,40.98,0.46,-2.07,10.05,6.34,-7.86,-6.93,56.6,26.0,35.11,16.97,14.8,7.57
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+8,10673,1693,10243,ok,41.58,0.76,-2.0,10.84,6.79,-8.18,-7.28,58.51,26.96,37.24,18.09,16.78,8.13
volume_ratio_prev20_ge_2x_signal_return_ge_5pct,2,5,D+9,10673,1693,10171,ok,42.4,1.04,-1.9,11.58,7.24,-8.49,-7.56,60.11,28.09,39.38,19.14,18.51,9.03
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+1,7322,1510,7322,ok,39.28,-0.69,-0.63,3.18,2.39,-3.84,-3.31,25.42,11.94,2.66,1.32,0.05,0.03
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+10,7322,1510,6916,ok,43.36,1.64,-1.84,13.28,8.45,-9.29,-8.44,64.46,30.32,44.19,21.56,22.34,11.19
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+11,7322,1510,6864,ok,43.58,1.97,-1.81,13.99,8.82,-9.55,-8.72,65.34,31.41,45.64,22.71,23.86,11.57
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+12,7322,1510,6834,ok,43.96,2.33,-1.85,14.74,9.25,-9.81,-8.9,66.61,32.65,46.91,23.57,25.36,13.1
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+13,7322,1510,6797,ok,44.12,2.64,-1.88,15.49,9.61,-10.08,-9.21,67.6,32.94,48.11,24.25,26.64,13.65
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+14,7322,1510,6757,ok,44.43,2.99,-1.81,16.27,9.91,-10.32,-9.46,68.43,33.14,49.58,24.63,28.06,14.19
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+15,7322,1510,6698,ok,45.12,3.22,-1.64,16.99,10.17,-10.56,-9.76,69.08,33.29,50.63,25.22,29.37,15.0
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+16,7322,1510,6663,ok,44.86,3.44,-1.84,17.69,10.47,-10.74,-9.93,69.74,33.72,51.79,25.92,30.36,15.61
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+17,7322,1510,6647,ok,44.61,3.67,-1.87,18.37,10.95,-10.97,-10.14,70.47,33.97,52.72,26.51,31.53,16.31
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+18,7322,1510,6608,ok,44.25,3.9,-1.94,19.05,11.29,-11.15,-10.28,71.23,34.16,53.81,26.21,32.45,16.65
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+19,7322,1510,6558,ok,44.6,4.16,-1.86,19.8,11.72,-11.31,-10.4,72.05,34.55,54.85,26.7,33.46,17.17
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+2,7322,1510,7289,ok,40.97,-0.49,-1.43,5.4,4.08,-5.31,-4.65,43.68,21.14,16.86,9.15,1.0,0.58
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+20,7322,1510,6510,ok,44.96,4.52,-1.82,20.52,12.21,-11.46,-10.53,72.86,35.3,55.81,27.91,34.35,17.68
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+3,7322,1510,7275,ok,41.0,-0.33,-1.67,6.93,4.91,-6.29,-5.51,49.48,22.72,25.0,12.77,6.87,4.15
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+4,7322,1510,7238,ok,39.89,-0.22,-2.17,8.12,5.52,-7.01,-6.17,52.98,24.33,29.55,14.55,9.42,5.18
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+5,7322,1510,7194,ok,40.13,-0.17,-2.2,9.06,6.12,-7.58,-6.71,55.89,24.69,32.9,15.62,12.08,6.2
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+6,7322,1510,7151,ok,40.6,0.16,-2.26,9.97,6.58,-8.03,-7.21,58.13,26.19,35.88,17.14,14.35,7.3
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+7,7322,1510,7059,ok,41.15,0.47,-2.41,10.86,7.14,-8.39,-7.6,60.08,27.14,38.36,18.26,16.73,8.53
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+8,7322,1510,6999,ok,41.71,0.89,-2.24,11.71,7.6,-8.71,-7.87,61.89,28.33,40.43,19.75,18.8,9.3
volume_ratio_prev20_ge_2x_signal_return_ge_7pct,2,7,D+9,7322,1510,6953,ok,42.34,1.26,-2.09,12.5,8.05,-9.02,-8.16,63.15,29.63,42.46,20.74,20.7,10.34
