generated_at,data_family_id,data_version,source_id,source_kind,market,industry_schema,source_url,raw_archive_ref,raw_payload_sha256,source_row_sha256,source_table_date,source_table_date_raw,observed_at,first_observed_at,source_available_at,availability_precision,pit_status,historical_pit_eligible,research_asof_join_allowed,allowed_for_formal_model_use,fiscal_year,fiscal_year_roc,fiscal_quarter,fiscal_period,statement_scope,period_basis,monetary_unit,per_share_unit,stock_id,stock_name,revision_id,revision_number,revision_count,supersedes_revision_id,is_latest_known_revision,operating_revenue,operating_cost,gross_profit,operating_expenses,operating_income,non_operating_income_expense,pretax_income,income_tax_expense,net_income,parent_net_income,basic_eps,gross_margin_pct,operating_margin_pct,net_margin_pct,margin_derivation_status,metric_completeness_status,source_metric_labels,provenance_status,numerical_anomaly_candidate,numerical_anomaly_triggers,anomaly_disposition,primary_metric_retained,anomaly_evidence_status,coverage_note
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,0f92158da8cd85c33b1568f4f593c49c372e48dbf837d9212cdece7277b24eab,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6277,宏正,05ae9e7d228917beec312eb52a27dced589815b41f01d6fc80603c84eaddd39c,1,1,,True,1293181,514324,778857,592320,186537,-2678,183859,52118,131741,128893,1.08,60.2280,14.4247,10.1874,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,f1c8111782af36a2517504f8c51f397d16a271a7f496acea6e1713829186bd69,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6278,台表科,a1be2153f487886aa0a32fef8aa710746bb6f00468981f31a644338d2e5a0911,1,1,,True,12555084,11135630,1419454,695467,723987,75053,799040,170919,628121,627376,2.17,11.3058,5.7665,5.0029,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,66900c90fc0cd8e6c61f336fbc14369f8ae636b7cd8cf9e89c94b05b3eb5c4da,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6281,全國電,a877ee03f975f03f4e04b80435c497c03f6f4972b7cdcafb1a1df2cbfc9fd489,1,1,,True,4414198,3475968,938230,800582,137648,2238,139886,27977,111909,,1.13,21.2548,3.1183,2.5352,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,beac517efe08b4b441ccd83aae07ea23f2b3a258c05846648438811f84ddd304,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6282,康舒,4649fa09717b5244f5e2291368415549bae8e3f5acf97fc1d4b25a7c01607aa3,1,1,,True,8580758,6487847,2092911,1841430,251481,74633,326114,94803,231311,234317,0.27,24.3907,2.9308,2.6957,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,bf2478acb370e3bc06fb9af9858eeb619180fe84aea3f9fca1336377cd324e10,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6283,淳安,4843f624451e561a768cd21c265587c022fb4b76bb2682f364ab1e843e46776a,1,1,,True,421680,376946,44734,77455,-32721,21503,-11218,-719,-10499,-10248,-0.07,10.6085,-7.7597,-2.4898,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,a33531fbd98296d069f5224e9065d56bc623233da8924edaa06b28b03b6f18ea,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6285,啟碁,6c0091c1d2d74a0742e13e3c1394c792e1cfc558713bb75d6a5e2b1d6978e2b4,1,1,,True,29156181,25145041,4011140,2649580,1361560,64963,1426523,294459,1132064,1132064,2.36,13.7574,4.6699,3.8828,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,9ea0b45a3ef3d58841b3c0a774d934235949d4de09beda55ee5d2cbdc8959c87,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6405,悅城,6d8f518846c9954ca0592048f59dd0b5e7f9d8bf9eda0e7c4719b7e7d817fc6e,1,1,,True,77,9445,-9368,15374,-24742,7366,-17376,-23,-17353,,-0.26,-12166.2338,-32132.4675,-22536.3636,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,True,gross_margin_abs_ge_500pct;operating_margin_abs_ge_500pct;net_margin_abs_ge_500pct,unresolved_anomaly_candidate,True,source_payload_and_formula_traced_independent_corroboration_pending,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,b17cdf705b8d1e04864a66c24128599509b9f7b4e72731f498b35d495acee391,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6409,旭隼,4a51d535230e63f9d1dbdeec87b560f8a05f5d548a3ff0dc365ccc1a256a892c,1,1,,True,4204594,3107311,1097283,335972,761311,-263731,497580,106071,391509,391509,4.46,26.0972,18.1066,9.3115,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,36c43960591a3ba3dd9ffe759f654cfbe19d069aba81969c476a97ef397d9160,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6412,群電,ced79374c4b8db56161612caa99e10f17cdfb94701085e6f7eb06c61eeaf8c75,1,1,,True,7783863,6543284,1240579,906425,334154,140222,474376,70170,404206,404206,1.01,15.9378,4.2929,5.1929,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
2026-07-16 01:31:57 Asia/Taipei,financial_statement_point_in_time_history,financial_statement_pit_v1,twse_general,official_openapi_current_snapshot,TWSE,general,https://openapi.twse.com.tw/v1/opendata/t187ap06_L_ci,sha256://70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,70af406fc44ef35a3f32741f810e47d311e12eed4823b88d07119713093b888a,7b8d4e9079d82d78200770f898442862e1dbcbdcef29e499a59dee47599a3eba,2026-07-15,1150715,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,2026-07-16T01:31:56+08:00,first_observed_at,current_snapshot_first_observed_only,False,True,False,2026,115,1,2026Q1,official_endpoint_reported_scope,cumulative_ytd,thousand_ntd,ntd_per_share,6414,樺漢,4aeb38eb82e50c1976a0402aa5f61e6ebd9bd7bf744f09dceab488bc911ecbfb,1,1,,True,37112748,29649485,7463263,5471298,1991965,422047,2414012,571474,1842538,751782,5.15,20.1097,5.3673,4.9647,general_schema_ratios_derived_from_cumulative_reported_values,required_metrics_complete,operating_revenue=營業收入;operating_cost=營業成本;gross_profit=營業毛利（毛損）淨額;operating_expenses=營業費用;operating_income=營業利益（損失）;non_operating_income_expense=營業外收入及支出;pretax_income=稅前淨利（淨損）;income_tax_expense=所得稅費用（利益）;net_income=本期淨利（淨損）;parent_net_income=淨利（淨損）歸屬於母公司業主;basic_eps=基本每股盈餘（元）,raw_payload_sha_and_source_row_sha_verified,False,,not_triggered,True,not_required,Current OpenAPI rows are usable only from first_observed_at forward and are not historical PIT. Exact company filing availability plus historical coverage validation is required before model use.
