signal_date,stock_id,stock_name,theme_name,theme_final_status,theme_status_group,candidate_source_type,candidate_line_group,candidate_line,two_line_overlap_flag,presentation_priority,model_score,tdcc_status,warrant_flow_signal,volume_ratio,return_20d,repeat_appear_label,volume_breakout_type,volume_breakout_priority,selection_status,volume_attack_bucket,theme_volume_attack_status,is_volume_attack_selected,is_volume_attack_watch,is_volume_attack_failed,created_at,source_files
20260911,1710,東聯,化學工業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,range_near_high_watch,區間轉強 / 前高挑戰,False,,54.0,,no_signal,0.67,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,1711,永光,化學工業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,75.0,,no_signal,0.46,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,1714,和桐,化學工業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_pullback_watch,營收成長股價回檔,False,,75.0,,no_signal,1.35,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,1717,長興,化學工業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,75.0,,no_signal,0.29,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,1727,中華化,化學工業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,83.0,,no_signal,0.23,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,1795,美時,生技醫療業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,83.0,,no_signal,1.23,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,1808,潤隆,建材營造,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,C_僅觀察_營建認列型需基本面確認,70.0,,,0.86,5.51,repeated_but_no_breakout,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,1815,富喬,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,55.0,,,0.56,,continued_overheated,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2049,上銀,電機機械,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,54.0,,call_inflow,1.83,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2221,大甲,其他,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,,2.97,,continued_overheated,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2301,光寶科,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,75.0,,no_signal,0.66,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2302,麗正,半導體業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,84.0,,no_signal,0.45,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2303,聯電,半導體業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_pullback_watch,營收成長股價回檔,False,,55.0,,put_inflow,0.72,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2305,全友,電腦及週邊設備業,mainstream_overheated,mainstream_overheated,individual_quality_candidate,breakout_attack_stock,帶量突破 / 嚴格突破,False,,69.0,,call_strong_inflow,5.79,39.8637,continued_overheated,bottom_volume_attack,A_bottom_volume_attack,selected,bottom_volume_attack,overheated_volume_theme,True,False,False,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv;volume_attack:output/latest/volume_attack_theme_stocks_latest.csv
20260911,2313,華通,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,40.0,,put_inflow,0.27,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2316,楠梓電,電子零組件業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_pullback_watch,營收成長股價回檔,False,D_降級_TDCC轉弱,70.0,,no_signal,0.7,-1.25,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2317,鴻海,其他電子業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_revenue_pullback_watch,營收成長股價回檔,False,D_降級_TDCC轉弱,70.0,,no_signal,0.72,-4.43,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2323,中環,光電業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,55.0,,no_signal,0.69,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2327,國巨*,電子零組件業,mainstream_overheated,mainstream_overheated,risk_downgraded_candidate,risk,降級 / 鈍化 / 風險,False,,70.0,,no_signal,0.81,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
20260911,2328,廣宇,電子零組件業,mainstream_overheated,mainstream_overheated,latent_watch_candidate,individual_pattern_watch,型態觀察,False,,40.0,,no_signal,0.58,,stale_signal,,,,,,,,,2026-09-11 19:44:43 Asia/Taipei,two_line:output/latest/daily_candidate_two_line_view_latest.csv
