generated_at,model_id,artifact_id,artifact_version,analysis_basis,classification_trigger_id,classification_outcome_definition_id,classification_horizon_trading_days,feature_time_basis,feature_order,feature_id,feature_family,feature_kind,feature_rule,launch_group_count,no_launch_group_count,launch_observed_count,no_launch_observed_count,launch_hit_count,no_launch_hit_count,feature_hit_sample_count,launch_rate_when_feature_hit_pct,feature_miss_sample_count,launch_rate_when_feature_miss_pct,feature_hit_launch_rate_uplift_pct_points,launch_hit_rate_pct,no_launch_hit_rate_pct,launch_minus_no_launch_hit_rate_pct,launch_mean,launch_median,no_launch_mean,no_launch_median,launch_minus_no_launch_mean,standardized_mean_difference,launch_source_anomaly_candidate_count,no_launch_source_anomaly_candidate_count,launch_unresolved_price_path_candidate_count,no_launch_unresolved_price_path_candidate_count,discrimination_status,sample_policy,retrospective_label_status,approved_for_daily,production_change,promotion_readiness
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,260,technical_ma20_above_ma60,technical,binary,MA20 > MA60,37,32,23,16,15,6,21,71.4286,18,44.4444,26.9842,65.2174,37.5,27.7174,,,,,,,4,8,0,0,launch_enriched_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,270,technical_ema23_slope_positive,technical,binary,EMA23 five-day slope > 0,37,32,29,22,21,14,35,60.0,16,50.0,10.0,72.4138,63.6364,8.7774,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,280,technical_obv_above_ma20,technical,binary,OBV > OBV MA20,37,32,37,32,23,21,44,52.2727,25,56.0,-3.7273,62.1622,65.625,-3.4628,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,300,volume_ratio_ge1_5,volume,binary,volume / previous 20-day average >= 1.5,37,32,37,32,8,5,13,61.5385,56,51.7857,9.7528,21.6216,15.625,5.9966,,,,,,,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,310,volume_ratio_ge2,volume,binary,volume / previous 20-day average >= 2,37,32,37,32,2,3,5,40.0,64,54.6875,-14.6875,5.4054,9.375,-3.9696,,,,,,,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,400,close_breakout_prev20,breakout,binary,close > previous 20-day highest close,37,32,37,32,11,4,15,73.3333,54,48.1481,25.1852,29.7297,12.5,17.2297,,,,,,,4,8,0,0,launch_enriched_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,410,close_breakout_prev40,breakout,binary,close > previous 40-day highest close,37,32,37,32,1,0,1,100.0,68,52.9412,47.0588,2.7027,0.0,2.7027,,,,,,,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,420,close_breakout_prev60,breakout,binary,close > previous 60-day highest close,37,32,37,32,0,0,0,,69,53.6232,,0.0,0.0,0.0,,,,,,,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,500,candle_bullish_attack,candle,binary,bullish attack candle,37,32,37,32,21,18,39,53.8462,30,53.3333,0.5129,56.7568,56.25,0.5068,,,,,,,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,510,candle_solid_red,candle,binary,solid red candle,37,32,37,32,15,10,25,60.0,44,50.0,10.0,40.5405,31.25,9.2905,,,,,,,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,600,market_bull,market_regime,binary,market regime is strong_bull or mild_bull,37,32,37,32,33,26,59,55.9322,10,40.0,15.9322,89.1892,81.25,7.9392,,,,,,,4,8,0,0,common_to_both_groups_low_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,610,market_correction_or_high_risk,market_regime_risk,binary,market regime is correction or high_risk,37,32,37,32,4,6,10,40.0,59,55.9322,-15.9322,10.8108,18.75,-7.9392,,,,,,,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1010,revenue_latest_yoy_pct,monthly_revenue,numeric,compare full_monthly_revenue_latest_yoy_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,112.78,64.98,16988.0322,84.96,-16875.2522,-0.2616,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1020,revenue_cumulative_yoy_pct,monthly_revenue,numeric,compare full_monthly_revenue_cumulative_yoy_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,102.7562,62.37,19679.0484,79.2,-19576.2922,-0.2605,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1030,revenue_latest_yoy_delta_1m,monthly_revenue,numeric,compare full_monthly_revenue_latest_yoy_delta_1m_pct_points between launch and no-launch groups,37,32,37,32,,,,,,,,,,,-2.2173,-0.06,10079.4181,-0.515,-10081.6354,-0.261,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1100,return_5d_pct,price_momentum,numeric,compare return_5d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,1.0369,2.0734,2.4962,1.7558,-1.4593,-0.3532,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1110,return_20d_pct,price_momentum,numeric,compare return_20d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,7.1128,6.6165,3.3786,2.3308,3.7342,0.5535,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1120,volume_ratio_prev20,volume,numeric,compare volume_ratio_prev20 between launch and no-launch groups,37,32,37,32,,,,,,,,,,,1.0778,0.91,0.9519,0.7452,0.1259,0.2192,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1130,range20_width_pct,price_shape,numeric,compare range_width_20d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,22.3642,19.5171,15.4276,14.738,6.9366,0.7229,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1140,range60_width_pct,price_shape,numeric,compare range_width_60d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,46.6998,35.9249,26.0923,20.5397,20.6075,0.677,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1150,close_position_120d_pct,price_position,numeric,compare close_position_120d_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,71.7574,74.4246,59.4616,70.6432,12.2958,0.4789,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1200,rsi14,technical,numeric,compare rsi14 between launch and no-launch groups,37,32,37,32,,,,,,,,,,,57.4125,56.9106,50.9683,50.1082,6.4442,0.6663,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1210,macd_hist,technical,numeric,compare macd_hist between launch and no-launch groups,37,32,29,21,,,,,,,,,,,-0.3437,-0.0918,-0.5727,0.1275,0.229,0.0368,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1220,kd_k_value,technical,numeric,compare k_value between launch and no-launch groups,37,32,37,32,,,,,,,,,,,55.121,57.3821,53.2316,55.4075,1.8894,0.0986,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1230,kd_d_value,technical,numeric,compare d_value between launch and no-launch groups,37,32,37,32,,,,,,,,,,,54.4707,53.6095,49.2465,50.7387,5.2243,0.3269,4,8,0,0,small_numeric_separation,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1240,kdj_j_value,technical,numeric,compare kdj_j_value between launch and no-launch groups,37,32,37,32,,,,,,,,,,,56.4216,64.5321,61.202,71.0543,-4.7803,-0.1512,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1250,bb_width_pct,technical,numeric,compare bb_width_pct between launch and no-launch groups,37,32,37,32,,,,,,,,,,,17.6755,17.5022,11.7228,10.8353,5.9527,0.6926,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1260,ema23_slope_5d_pct,technical,numeric,compare ema23_slope_5d_pct between launch and no-launch groups,37,32,29,22,,,,,,,,,,,1.4581,0.8352,0.328,0.6085,1.1301,0.5519,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1270,distance_to_ema23_pct,technical,numeric,compare distance_to_ema23_pct between launch and no-launch groups,37,32,32,22,,,,,,,,,,,3.7768,4.3266,1.1327,0.6757,2.6441,0.6837,4,8,0,0,launch_higher_candidate_feature,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1280,obv_slope_5d,technical,numeric,compare obv_slope_5d between launch and no-launch groups,37,32,37,32,,,,,,,,,,,5125422.7297,1089000.0,14254968.2812,628849.0,-9129545.5515,-0.1208,4,8,0,0,weak_or_mixed_discrimination,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
2026-07-13 19:09:15 Asia/Taipei,revenue_unreacted_range,revenue_unreacted_range_launch_timing_feature_audit,launch_timing_breakout_feature_v2_20260713,primary_candidate_retaining,close_breakout_prev20,hit20_by15_hold20_to_d20,126,source_signal_date,1300,tdcc_consecutive_up_weeks,tdcc,numeric,compare tdcc_consecutive_up_weeks between launch and no-launch groups,37,32,8,0,,,,,,,,,,,0.25,0.0,,,,,4,8,0,0,insufficient_observed_values,sample_count_disclosed_not_used_as_automatic_rejection,research_only_future_outcome_label_not_tradable_trigger,False,False,blocked_pending_forward_trigger_test_and_root_cause_review
